seqnames	start	end	width	strand	gene_id	name	hid	p	fdr	count	effectsize	count.pred	count.density	count.pred.density	eligible	p.neg	fdr.neg
chr1	62436297	62451804	15508	+	7398	USP1	5083	0.61	1	1	-1.23	2.34	3.83e-4	8.97e-4	2613	0.49	1
chr22	31944522	31957603	13082	+	7533	YWHAH	5170	0.61	1	0	-Inf	1.32	0	9.51e-4	1392	0.41	1
chr19	39406847	39409412	2566	+	7538	ZFP36	5174	0.61	1	2	-1.28	4.86	0.00164	0.00398	1221	0.4	1
chr1	5990927	6101193	110267	+	8514	KCNAB2	5614	0.61	1	2	-1.04	4.11	5.85e-4	0.0012	3421	0.45	1
chr11	6621330	6655809	34480	-	8642	DCHS1	5712	0.61	1	7	-0.85	12.6	7.07e-4	0.00127	9897	0.43	1
chrX	49687447	49695984	8538	-	8712	PAGE1	5766	0.61	1	0	-Inf	0.331	0	7.5e-4	441	0.75	1
chr6	33419661	33453689	34029	+	8831	SYNGAP1	5860	0.61	1	3	-0.83	5.34	6.29e-4	0.00112	4769	0.47	1
chr2	237627587	237813682	186096	+	9208	LRRFIP1	6119	0.61	1	5	-0.91	9.39	0.00135	0.00254	3705	0.42	1
chr4	154626961	154753120	126160	+	9227	LRAT	6133	0.61	1	0	-Inf	0.675	0	7.5e-4	900	0.58	1
chr6	33314406	33317942	3537	-	9278	ZBTB22	6170	0.61	1	3	-1.1	6.43	0.00127	0.00273	2353	0.41	1
chr14	103556544	103562831	6288	-	9529	BAG5	6363	0.61	1	2	-1.27	4.83	5.81e-4	0.0014	3445	0.4	1
chrX	46912276	47061242	148967	+	9767	JADE3	6563	0.61	1	1	-1.56	2.95	3.82e-4	0.00113	2617	0.42	1
chr12	54948015	54984762	36748	-	9840	TESPA1	6626	0.61	1	1	-1.55	2.92	3.31e-4	9.67e-4	3023	0.42	1
chr10	60869438	61001440	132003	-	9886	RHOBTB1	6667	0.61	1	1	-0.94	1.91	4.78e-4	9.14e-4	2091	0.55	1
chr16	3651639	3717553	65915	-	10131	TRAP1	6868	0.61	1	4	-0.92	7.57	9.7e-4	0.00184	4124	0.43	1
chr15	66488658	66497780	9123	-	10302	SNAPC5	7020	0.61	1	0	-Inf	0.971	0	0.0011	885	0.49	1
chr16	24255553	24362801	107249	+	10368	CACNG3	7063	0.61	1	0	-Inf	0.719	0	7.58e-4	948	0.57	1
chr4	42408373	42657105	248733	-	10396	ATP8A1	7083	0.61	1	3	-0.87	5.48	7.49e-4	0.00137	4003	0.46	1
chr18	69831158	69961803	130646	-	10666	CD226	7311	0.61	1	1	-0.56	1.48	0.00064899999999999995	9.58e-4	1541	0.63	1
chr3	196763	409417	212655	+	10752	CHL1	7367	0.61	1	2	-1.06	4.18	4.79e-4	0.001	4172	0.45	1
chr17	44308413	44318670	10258	+	10900	RUNDC3A	7475	0.61	1	1	-1.38	2.61	6.69e-4	0.00175	1495	0.45	1
chr2	48617798	48733148	115351	+	11036	GTF2A1L	7588	0.61	1	1	-1.63	3.1	2.33e-4	7.22e-4	4291	0.4	1
chr5	659862	693352	33491	-	11076	TPPP	7619	0.61	1	0	-Inf	0.648	0	9.82e-4	660	0.59	1
chr12	130162459	130165740	3282	+	11211	FZD10	7728	0.61	1	1	-1.16	2.23	3.21e-4	7.17e-4	3111	0.5	1
chr1	107140007	107483458	343452	+	22854	NTNG1	7862	0.61	1	1	-1.11	2.16	5.73e-4	0.00124	1746	0.51	1
chr16	89873570	89918233	44664	+	22980	TCF25	7950	0.61	1	4	-0.84	7.17	0.00111	0.00199	3608	0.45	1
chr16	10944564	11182186	237623	+	23274	CLEC16A	8190	0.61	1	4	-0.83	7.09	9.17e-4	0.00163	4360	0.46	1
chr5	168291651	168472303	180653	+	23286	WWC1	8199	0.61	1	1	-1.66	3.16	2.54e-4	8.02e-4	3943	0.39	1
chr2	96335766	96377091	41326	+	23397	NCAPH	8284	0.61	1	2	-0.76	3.39	6.27e-4	0.00106	3190	0.52	1
chr22	17628855	17730855	102001	+	23786	BCL2L13	8518	0.61	1	1	-1.39	2.61	4.58e-4	0.0012	2182	0.45	1
chr12	6538375	6556083	17709	-	25900	IFFO1	8635	0.61	1	2	-1.2	4.58	0.001	0.00229	1998	0.42	1
chr7	143959927	143961015	1089	+	26211	OR2F1	8825	0.61	1	0	-Inf	0.782	0	8.2e-4	954	0.55	1
chr6	154832697	155257723	425027	+	26230	TIAM2	8837	0.61	1	6	-0.92	11.3	7.09e-4	0.00134	8462	0.42	1
chr1	11637018	11655785	18768	-	26232	FBXO2	8839	0.61	1	1	-1.06	2.08	6.42e-4	0.00134	1557	0.52	1
chr16	29871159	29899547	28389	-	26470	SEZ6L2	8900	0.61	1	2	-1.22	4.65	6.13e-4	0.00142	3265	0.41	1
chr3	170037995	170085392	47398	+	26996	GPR160	9048	0.61	1	3	-1.14	6.59	0.0013	0.00287	2301	0.4	1
chr15	40569299	40574949	5651	+	27079	RPUSD2	9087	0.61	1	2	-0.78	3.43	7.75e-4	0.00133	2580	0.51	1
chr3	28576175	30010391	1434217	+	27303	RBMS3	9206	0.61	1	1	-0.74	1.66	4.45e-4	7.41e-4	2246	0.6	1
chr9	129803157	129811281	8125	+	27348	TOR1B	9234	0.61	1	1	-0.78	1.72	8.55e-4	0.00147	1170	0.59	1
chr17	29573469	29594054	20586	-	28964	GIT1	9269	0.61	1	3	-0.82	5.28	8.45e-4	0.00149	3550	0.48	1
chr11	131370478	132336822	966345	+	50863	NTM	9577	0.61	1	0	-Inf	1.36	0	7.6e-4	1793	0.4	1
chr1	113761832	113812476	50645	-	54665	RSBN1	10340	0.61	1	2	-0.88	3.69	6.02e-4	0.00111	3323	0.49	1
chr8	38269704	38382272	112569	-	54904	NSD3	10486	0.61	1	6	-1.03	12.3	0.00122	0.00249	4935	0.39	1
chr7	132784870	133082090	297221	-	54927	CHCHD3	10503	0.61	1	0	-Inf	0.903	0	8.97e-4	1006	0.51	1
chr16	87949244	88077318	128075	+	54971	BANP	10544	0.61	1	2	-0.96	3.88	7.15e-4	0.00139	2797	0.47	1
chr17	19495385	19579034	83650	+	55244	SLC47A1	10768	0.61	1	1	-1.39	2.63	4.37e-4	0.00115	2288	0.45	1
chr8	37843268	37849861	6594	-	55290	BRF2	10808	0.61	1	2	-1.11	4.31	0.00149	0.00322	1338	0.44	1
chr22	50486784	50490648	3865	+	55586	MIOX	10941	0.61	1	1	-1.08	2.11	8.33e-4	0.00176	1200	0.52	1
chr16	71281389	71289715	8327	-	55783	CMTR2	11103	0.61	1	2	-0.8	3.49	4.7e-4	8.2e-4	4252	0.51	1
chr19	43727983	43754962	26980	-	56006	SMG9	11227	0.61	1	4	-1.1	8.56	0.00145	0.0031	2756	0.39	1
chr19	48029383	48044079	14697	-	56344	CABP5	11327	0.61	1	0	-Inf	0.483	0	9.25e-4	522	0.67	1
chr6	72621792	73198851	577060	+	56479	KCNQ5	11333	0.61	1	2	-0.78	3.43	5.22e-4	8.95e-4	3833	0.52	1
chr15	75195643	75212169	16527	+	56905	C15orf39	11402	0.61	1	5	-0.94	9.59	5.8e-4	0.00111	8615	0.42	1
chr3	193241128	193277738	36611	+	57110	PLAAT1	11522	0.61	1	0	-Inf	1.36	0	7.84e-4	1737	0.4	1
chr10	25174802	25602229	427428	+	57512	GPR158	11695	0.61	1	2	-0.69	3.23	4.64e-4	7.5e-4	4313	0.54	1
chr16	1612325	1686715	74391	+	57585	CRAMP1	11756	0.61	1	3	-0.94	5.75	6.04e-4	0.00116	4966	0.45	1
chr4	185159665	185209504	49840	-	57587	CFAP97	11758	0.61	1	2	-0.68	3.2	8.83e-4	0.00141	2265	0.54	1
chr9	130053426	130140169	86744	+	57720	GPR107	11858	0.61	1	2	-0.8	3.49	9.86e-4	0.00172	2028	0.51	1
chr14	22598237	22613215	14979	+	63874	ABHD4	12042	0.61	1	2	-1.09	4.25	0.00102	0.00217	1963	0.44	1
chrX	119538149	119565408	27260	-	63932	CXorf56	12074	0.61	1	0	-Inf	1.05	0	0.00138	764	0.47	1
chr7	42908726	42932174	23449	-	79020	C7orf25	12473	0.61	1	2	-1.17	4.51	4.55e-4	0.00103	4395	0.42	1
chr12	47963569	47968878	5310	+	79022	TMEM106C	12474	0.61	1	1	-1.28	2.42	5.3e-4	0.00128	1886	0.48	1
chr17	2416049	2511891	95843	-	79066	METTL16	12501	0.61	1	1	-0.83	1.78	5.46e-4	9.71e-4	1831	0.58	1
chr17	42101404	42112714	11311	-	79132	DHX58	12533	0.61	1	3	-0.92	5.67	0.00112	0.00211	2690	0.45	1
chr12	12049844	12211084	161241	+	79370	BCL2L14	12600	0.61	1	3	-1	6.02	4.16e-4	8.34e-4	7215	0.43	1
chr11	56412696	56413680	985	+	79482	OR5AL1	12617	0.61	1	0	-Inf	0.706	0	7.17e-4	985	0.57	1
chrX	106693794	106797016	103223	+	79589	RNF128	12638	0.61	1	1	-0.66	1.58	4.91e-4	7.77e-4	2038	0.61	1
chr1	114769479	114780685	11207	-	80143	SIKE1	13012	0.61	1	0	-Inf	0.682	0	8.58e-4	795	0.58	1
chr4	112285509	112442621	157113	+	80216	ALPK1	13054	0.61	1	2	-0.84	3.57	5.19e-4	9.25e-4	3856	0.5	1
chr22	50185915	50199598	13684	+	80305	TRABD	13088	0.61	1	1	-1.51	2.85	7.6e-4	0.00217	1315	0.43	1
chr14	19975444	19976659	1216	+	81127	OR4K15	13207	0.61	1	1	-0.54	1.45	4.95e-4	7.17e-4	2022	0.64	1
chr1	17755333	17827063	71731	+	81569	ACTL8	13255	0.61	1	0	-Inf	0.789	0	7.17e-4	1101	0.54	1
chr2	230864639	230879248	14610	+	81618	ITM2C	13278	0.61	1	1	-1.52	2.88	6.35e-4	0.00183	1575	0.42	1
chr12	120503279	120534434	31156	-	84274	COQ5	13662	0.61	1	1	-1.14	2.2	6.69e-4	0.00147	1495	0.51	1
chr14	103562962	103607523	44562	+	84334	COA8	13717	0.61	1	1	-1.62	3.08	4.59e-4	0.00141	2178	0.4	1
chr6	130013699	130141451	127753	+	84456	L3MBTL3	13749	0.61	1	2	-0.78	3.43	7.3e-4	0.00125	2740	0.52	1
chr11	5588912	5938619	349708	-	85363	TRIM5	14075	0.61	1	11	-0.84	19.8	5.83e-4	0.00105	18866	0.42	1
chr9	136114581	136118875	4295	-	90120	TMEM250	14203	0.61	1	0	-Inf	0.71	0	0.00112	632	0.57	1
chr1	24356999	24416934	59936	-	90529	STPG1	14260	0.61	1	1	-0.7	1.62	6.61e-4	0.00107	1514	0.6	1
chr12	128267403	128707915	440513	+	92293	TMEM132C	14439	0.61	1	1	-1.36	2.57	3.01e-4	7.72e-4	3327	0.46	1
chr9	114086126	114099291	13166	-	113220	KIF12	14651	0.61	1	1	-1.34	2.54	3.48e-4	8.83e-4	2874	0.46	1
chr2	153871922	154453979	582058	+	114805	GALNT13	14732	0.61	1	1	-0.78	1.71	4.19e-4	7.17e-4	2389	0.59	1
chr1	27005020	27012850	7831	-	115572	TENT5B	14802	0.61	1	1	-1.01	2.01	7.82e-4	0.00157	1278	0.54	1
chr5	58582221	58859394	277174	+	115827	RAB3C	14819	0.61	1	0	-Inf	0.672	0	9.82e-4	684	0.59	1
chr11	63461404	63491194	29791	-	117245	PLAAT5	14915	0.61	1	0	-Inf	1.37	0	9.51e-4	1437	0.4	1
chr11	5596109	5612958	16850	+	117854	TRIM6	14930	0.61	1	1	-1.45	2.73	3.86e-4	0.00105	2590	0.44	1
chr10	73253759	73358859	105101	-	118491	CFAP70	14947	0.61	1	2	-0.92	3.78	5e-4	9.46e-4	4000	0.48	1
chr11	112064010	112074274	10265	-	120379	PIH1D2	14999	0.61	1	1	-1.29	2.44	4.99e-4	0.00122	2005	0.47	1
chr17	58420167	58488408	68242	-	124535	HSF5	15132	0.61	1	1	-1.08	2.12	5.58e-4	0.00118	1791	0.52	1
chr17	74521174	74531475	10302	-	124599	CD300LB	15138	0.61	1	0	-Inf	1.19	0	0.00175	683	0.43	1
chr19	7631611	7633719	2109	-	126006	PCP2	15197	0.61	1	0	-Inf	0.696	0	0.00161	432	0.58	1
chr20	37903111	37945350	42240	+	128434	VSTM2L	15335	0.61	1	0	-Inf	1.07	0	0.00102	1049	0.46	1
chr2	206737763	206765328	27566	-	130752	MDH1B	15417	0.61	1	1	-0.62	1.53	5.11e-4	7.84e-4	1957	0.62	1
chr3	130560334	130678155	117822	+	131873	COL6A6	15449	0.61	1	3	-0.93	5.71	4.08e-4	7.76e-4	7361	0.45	1
chr3	187197486	187201462	3977	+	132112	RTP1	15455	0.61	1	0	-Inf	0.995	0	0.00126	792	0.48	1
chr4	55556519	55592245	35727	-	132954	PDCL2	15482	0.61	1	0	-Inf	0.652	0	8.97e-4	726	0.59	1
chr5	35951006	36001028	50023	-	133688	UGT3A1	15499	0.61	1	1	-0.86	1.81	4.78e-4	8.65e-4	2094	0.57	1
chr5	135444214	135447348	3135	-	140947	DCANP1	15741	0.61	1	0	-Inf	0.689	0	9.38e-4	735	0.58	1
chr16	560394	565529	5136	+	146325	PRR35	15887	0.61	1	1	-1.07	2.11	5.83e-4	0.00123	1716	0.52	1
chr17	40748021	40755331	7311	-	147183	KRT25	15941	0.61	1	0	-Inf	1.11	0	8.2e-4	1353	0.45	1
chr18	26655742	27190698	534957	+	147429	AQP4-AS1	15952	0.61	1	1	-1.51	2.85	2.7e-4	7.68e-4	3708	0.43	1
chr1	923928	944581	20654	+	148398	SAMD11	16024	0.61	1	4	-0.79	6.91	9.23e-4	0.00159	4333	0.47	1
chr20	38260149	38304332	44184	+	149684	LOC149684	16084	0.61	1	0	-Inf	0.13	0	0.00105	124	0.88	1
chr20	62122461	62135374	12914	+	149986	LSM14B	16097	0.61	1	1	-1.36	2.57	4.97e-4	0.00128	2011	0.46	1
chr7	139523685	139544985	21301	+	154790	CLEC2L	16321	0.61	1	0	-Inf	0.609	0	8.69e-4	701	0.61	1
chrX	120120953	120245267	124315	-	158801	NKAPP1	16423	0.61	1	0	-Inf	0.711	0	8.2e-4	867	0.57	1
chr17	44004622	44009068	4447	+	162417	NAGS	16498	0.61	1	1	-1.43	2.7	4.66e-4	0.00126	2145	0.44	1
chr19	36687612	36727701	40090	+	163081	ZNF567	16527	0.61	1	2	-0.75	3.37	5.32e-4	8.97e-4	3760	0.52	1
chrX	118823824	118826968	3145	+	170261	ZCCHC12	16655	0.61	1	0	-Inf	1.19	0	9.8e-4	1209	0.44	1
chr15	66547179	66565979	18801	-	197021	LCTL	16764	0.61	1	1	-0.95	1.93	5.51e-4	0.00106	1815	0.55	1
chr2	96824526	96858014	33489	-	200539	ANKRD23	16833	0.61	1	2	-1.01	4.02	8.44e-4	0.00169	2369	0.46	1
chr11	57703714	57712323	8610	-	219541	MED19	16997	0.61	1	1	-0.63	1.55	9.83e-4	0.00153	1017	0.62	1
chr10	79382325	79445624	63300	-	219654	ZCCHC24	17003	0.61	1	0	-Inf	1.26	0	0.0012	1047	0.42	1
chr3	130345516	130484844	139329	+	256076	COL6A5	17403	0.61	1	3	-1.16	6.72	3.24e-4	7.25e-4	9260	0.39	1
chr17	20579724	20580911	1188	+	256223	CDRT15L2	17409	0.61	1	0	-Inf	0.903	0	7.84e-4	1151	0.51	1
chr10	23192312	23194245	1934	+	256297	PTF1A	17413	0.61	1	0	-Inf	1.39	0	8.48e-4	1642	0.39	1
chr13	96090839	96839562	748724	+	266722	HS6ST3	17509	0.61	1	1	-0.67	1.59	4.7e-4	7.5e-4	2127	0.61	1
chr15	23127066	23136822	9757	-	283767	GOLGA6L1	17696	0.61	1	1	-0.71	1.64	4.98e-4	8.16e-4	2007	0.6	1
chr1	11761787	11789585	27799	+	284498	C1orf167	17844	0.61	1	4	-1.07	8.42	7.16e-4	0.00151	5585	0.4	1
chr4	153710125	153760235	50111	-	285533	RNF175	17986	0.61	1	0	-Inf	1.25	0	0.00113	1109	0.42	1
chr7	99472890	99503650	30761	+	285989	ZNF789	18058	0.61	1	2	-1.03	4.08	5.89e-4	0.0012	3398	0.46	1
chr11	5985892	5986985	1094	-	338751	OR52L1	18228	0.61	1	0	-Inf	0.71	0	7.17e-4	990	0.57	1
chr7	20134655	20217404	82750	-	346389	MACC1	18539	0.61	1	2	-0.72	3.29	7.82e-4	0.00128	2559	0.53	1
chrX	40623566	40624136	571	+	347411	MPC1L	18558	0.61	1	0	-Inf	0.462	0	0.00112	411	0.68	1
chr15	89895006	89912952	17947	-	348110	ARPIN	18591	0.61	1	1	-0.58	1.5	9.07e-4	0.00136	1103	0.63	1
chr15	90929964	90935196	5233	-	374659	HDDC3	18713	0.61	1	2	-0.75	3.37	0.00122	0.00205	1644	0.52	1
chr2	237798389	237842808	44420	+	375316	RBM44	18758	0.61	1	2	-0.95	3.87	6.3e-4	0.00122	3173	0.47	1
chr6	87282980	87329278	46299	-	375519	GJB7	18769	0.61	1	0	-Inf	1.3	0	0.00112	1160	0.41	1
chr8	12137168	12139077	1910	-	377630	USP17L2	18797	0.61	1	0	-Inf	1.19	0	7.49e-4	1593	0.43	1
chr1	154199085	154206333	7249	-	388701	C1orf189	18990	0.61	1	0	-Inf	0.329	0	0.00107	306	0.75	1
chr8	143428064	143430732	2669	-	389692	MAFA	19092	0.61	1	0	-Inf	1.3	0	0.00123	1062	0.41	1
chr10	16513734	16521879	8146	-	389941	C1QL3	19117	0.61	1	0	-Inf	1.01	0	8.2e-4	1230	0.48	1
chr1	13389632	13392629	2998	+	391004	PRAMEF17	19221	0.61	1	0	-Inf	1.07	0	7.5e-4	1425	0.46	1
chr1	247840928	247841896	969	-	391189	OR11L1	19233	0.61	1	0	-Inf	0.794	0	8.2e-4	969	0.54	1
chr9	122788933	122789895	963	+	392391	OR5C1	19265	0.61	1	0	-Inf	0.903	0	9.38e-4	963	0.51	1
chr9	112750760	112881671	130912	+	401548	SNX30	19539	0.61	1	1	-1.42	2.68	6.64e-4	0.00178	1506	0.44	1
chr12	92706471	92772455	65985	+	440107	PLEKHG7	19881	0.61	1	1	-1.46	2.74	3.59e-4	9.86e-4	2784	0.44	1
chr16	1434383	1444556	10174	-	645811	CCDC154	20669	0.61	1	2	-0.76	3.38	8.05e-4	0.00136	2483	0.52	1
chr10	126425930	126460957	35028	+	728158	LOC728158	21212	0.61	1	0	-Inf	0.457	0	7.17e-4	637	0.68	1
chrX	48007796	48132613	124818	+	729201	SPACA5B	21342	0.61	1	3	-0.75	5.03	5.78e-4	9.69e-4	5193	0.49	1
chr1	32361270	32364278	3009	-	100128071	FAM229A	21710	0.61	1	2	-1.26	4.78	0.00137	0.00328	1455	0.41	1
chr17	10383132	10623886	240755	+	100128560	MYHAS	21749	0.61	1	10	-0.85	18.1	4.26e-4	7.7e-4	23459	0.42	1
chr16	71564952	71578187	13236	+	100132529	TAT-AS1	22025	0.61	1	0	-Inf	1.4	0	0.00103	1365	0.39	1
chr17	45475363	64822102	19346740	-	100423004	MIR4315-1	22678	0.61	1	333	-0.83	594	7.19e-4	0.00128	463096	0.4	1
chr1	155045191	155046118	928	-	100505666	DCST1-AS1	22891	0.61	1	0	-Inf	0.211	0	0.00211	100	0.82	1
chr4	164877178	164898965	21788	+	100506013	APELA	22967	0.61	1	0	-Inf	0.135	0	8.18e-4	165	0.88	1
chr22	39432431	39437060	4630	+	100506472	LOC100506472	23067	0.61	1	0	-Inf	0.337	0	0.00411	82	0.74	1
chr16	3116456	3134882	18427	-	100507458	ZNF213-AS1	23271	0.61	1	2	-0.96	3.89	9.91e-4	0.00192	2019	0.47	1
chr1	74198235	74544428	346194	+	100526835	FPGT-TNNI3K	23352	0.61	1	4	-0.94	7.65	3.86e-4	7.39e-4	10356	0.43	1
chr3	175079307	175115242	35936	-	100862679	NAALADL2-AS3	23975	0.61	1	0	-Inf	0.607	0	7.17e-4	847	0.61	1
chr4	39528019	39594707	66689	+	100885776	UGDH-AS1	24223	0.61	1	0	-Inf	1.03	0	0.00227	452	0.47	1
chr15	20835372	21877298	1041927	-	100996331	POTEB	24258	0.61	1	3	-0.91	5.62	3.83e-4	7.17e-4	7843	0.45	1
chr18	6954677	6957419	2743	+	101927188	LOC101927188	24519	0.61	1	0	-Inf	0.409	0	7.17e-4	571	0.7	1
chr12	49951512	49962924	11413	-	101927318	LOC101927318	24566	0.61	1	0	-Inf	1.23	0	0.00104	1176	0.43	1
chr7	103445207	103514007	68801	+	101927870	LOC101927870	24792	0.61	1	1	-1.14	2.2	3.89e-4	8.56e-4	2573	0.51	1
chr1	154402328	154406564	4237	-	101928101	IL6R-AS1	24868	0.61	1	0	-Inf	0.143	0	0.00168	85	0.87	1
chr2	172464262	172466022	1761	-	101929947	ITGA6-AS1	25455	0.61	1	0	-Inf	0.128	0	0.00103	125	0.89	1
chr6	32170030	32170116	87	-	102466190	MIR6721	25715	0.61	1	0	-Inf	0.0152	0	0.00168	9	0.99	1
chr1	205935128	205935768	641	+	103021296	SLC26A9-AS1	26103	0.61	1	0	-Inf	0.082	0	0.00112	73	0.92	1
chr2	218264123	218270257	6135	-	14	AAMP	8	0.62	1	2	-0.91	3.77	0.00105	0.00198	1902	0.48	1
chr1	230702523	230795492	92970	-	183	AGT	131	0.62	1	1	-1.5	2.82	2.9e-4	8.19e-4	3445	0.43	1
chr17	78214186	78225636	11451	+	332	BIRC5	235	0.62	1	1	-1.7	3.26	0.00102	0.00331	985	0.39	1
chr14	32076114	32159728	83615	+	394	ARHGAP5	287	0.62	1	5	-1	10	5.13e-4	0.00103	9753	0.4	1
chr4	40191053	40246967	55915	+	399	RHOH	292	0.62	1	2	-1.2	4.59	0.00156	0.00359	1279	0.42	1
chr22	19969896	20016823	46928	-	421	ARVCF	311	0.62	1	2	-1.17	4.51	6.87e-4	0.00155	2910	0.42	1
chr17	3472374	3503405	31032	+	443	ASPA	322	0.62	1	0	-Inf	1.01	0	9.08e-4	1113	0.48	1
chr18	46080248	46104334	24087	-	498	ATP5F1A	354	0.62	1	2	-0.77	3.41	6.02e-4	0.00103	3322	0.52	1
chr19	13206442	13633025	426584	-	773	CACNA1A	543	0.62	1	7	-0.99	13.9	7.09e-4	0.00141	9869	0.39	1
chr11	65823022	65862026	39005	-	1072	CFL1	779	0.62	1	4	-0.86	7.26	0.00108	0.00197	3689	0.45	1
chr14	24311450	24318036	6587	+	1241	LTB4R	880	0.62	1	2	-1.35	5.09	7.1e-4	0.00181	2818	0.39	1
chr10	69801867	69964275	162409	+	1305	COL13A1	922	0.62	1	1	-1.19	2.28	4.04e-4	9.2e-4	2474	0.5	1
chr5	149492982	149551471	58490	-	1452	CSNK1A1	1028	0.62	1	1	-1.56	2.96	4.67e-4	0.00138	2143	0.41	1
chr2	219418377	219426734	8358	+	1674	DES	1194	0.62	1	1	-0.73	1.66	7.08e-4	0.00118	1413	0.6	1
chr11	113409605	113475691	66087	-	1813	DRD2	1278	0.62	1	0	-Inf	1.39	0	7.96e-4	1752	0.39	1
chr6	7541617	7586714	45098	+	1832	DSP	1295	0.62	1	4	-1.09	8.54	4.39e-4	9.37e-4	9114	0.39	1
chr3	13549125	13638422	89298	+	2199	FBLN2	1547	0.62	1	2	-1.08	4.23	4.52e-4	9.55e-4	4429	0.44	1
chr1	159289714	159308224	18511	+	2205	FCER1A	1553	0.62	1	0	-Inf	0.729	0	7.84e-4	930	0.56	1
chr5	180601506	180649624	48119	-	2324	FLT4	1642	0.62	1	2	-0.79	3.45	4.54e-4	7.84e-4	4405	0.51	1
chrX	101098218	101163681	65464	+	2491	CENPI	1671	0.62	1	1	-1.38	2.61	3.66e-4	9.56e-4	2730	0.45	1
chr3	115623324	115721490	98167	+	2596	GAP43	1741	0.62	1	0	-Inf	0.83	0	9.71e-4	855	0.53	1
chr1	1785285	1891117	105833	-	2782	GNB1	1864	0.62	1	2	-1	3.99	0.00161	0.00322	1241	0.46	1
chr2	206175316	206218047	42732	-	2825	GPR1	1898	0.62	1	1	-1.73	3.31	3.1e-4	0.00103	3223	0.38	1
chr17	2054154	2063241	9088	+	3090	HIC1	2112	0.62	1	4	-1.08	8.43	7.62e-4	0.00161	5248	0.4	1
chr17	44372180	44389649	17470	-	3674	ITGA2B	2474	0.62	1	2	-1.19	4.55	6.3e-4	0.00143	3175	0.42	1
chr2	10911934	10914225	2292	+	3754	KCNF1	2539	0.62	1	0	-Inf	1.33	0	8.96e-4	1485	0.41	1
chr19	11089362	11133816	44455	+	3949	LDLR	2680	0.62	1	3	-1.08	6.33	7.45e-4	0.00157	4029	0.41	1
chr5	38474668	38608354	133687	-	3977	LIFR	2698	0.62	1	2	-0.76	3.38	5.52e-4	9.31e-4	3625	0.52	1
chr2	108534355	108687246	152892	+	3987	LIMS1	2706	0.62	1	1	-1.67	3.19	6.03e-4	0.00192	1659	0.39	1
chr11	65538805	65558930	20126	-	4054	LTBP3	2751	0.62	1	8	-1.01	16.1	0.00149	0.003	5373	0.38	1
chr16	89917879	89920977	3099	+	4157	MC1R	2835	0.62	1	2	-1.18	4.53	8.88e-4	0.00201	2251	0.42	1
chrX	154021573	154137103	115531	-	4204	MECP2	2864	0.62	1	2	-1.04	4.12	6.1e-4	0.00126	3281	0.45	1
chr20	46008908	46016561	7654	+	4318	MMP9	2939	0.62	1	2	-0.9	3.73	9.42e-4	0.00175	2124	0.49	1
chr12	109573255	109598125	24871	+	4598	MVK	3028	0.62	1	1	-0.89	1.85	4.47e-4	8.29e-4	2235	0.56	1
chr17	10390322	10421950	31629	-	4626	MYH8	3052	0.62	1	2	-1.26	4.79	3.44e-4	8.24e-4	5814	0.4	1
chr11	2944431	2992377	47947	-	4676	NAP1L4	3091	0.62	1	2	-0.86	3.62	9.03e-4	0.00164	2214	0.5	1
chr1	19640554	19658456	17903	+	4681	NBL1	3095	0.62	1	1	-0.92	1.89	5.95e-4	0.00112	1682	0.56	1
chr1	205504595	205532793	28199	+	5129	CDK18	3410	0.62	1	2	-1.07	4.2	8.3e-4	0.00174	2411	0.45	1
chr19	10416773	10469630	52858	+	5141	PDE4A	3420	0.62	1	4	-0.85	7.21	0.00113	0.00203	3555	0.45	1
chrX	15319451	15335580	16130	-	5277	PIGA	3525	0.62	1	1	-1.65	3.14	3.1e-4	9.74e-4	3224	0.4	1
chr6	31164337	31180731	16395	-	5460	POU5F1	3667	0.62	1	1	-1.44	2.71	6.12e-4	0.00166	1634	0.44	1
chr17	39404285	39451272	46988	-	5469	MED1	3673	0.62	1	2	-1.23	4.68	3.96e-4	9.26e-4	5054	0.41	1
chrX	3604340	3713649	109310	-	5613	PRKX	3786	0.62	1	0	-Inf	1.05	0	9.79e-4	1077	0.47	1
chr10	71816298	71851325	35028	-	5660	PSAP	3818	0.62	1	2	-0.99	3.99	9.89e-4	0.00197	2022	0.46	1
chr17	32444379	32483319	38941	+	5717	PSMD11	3865	0.62	1	2	-1.31	4.96	0.00111	0.00276	1794	0.39	1
chr22	36800684	36819479	18796	-	5816	PVALB	3934	0.62	1	0	-Inf	0.67	0	0.00132	508	0.59	1
chr12	9148840	9208395	59556	-	5858	PZP	3953	0.62	1	2	-0.98	3.94	4.33e-4	8.53e-4	4617	0.47	1
chr6	111299028	111483715	184688	-	5980	REV3L	4053	0.62	1	6	-0.94	11.5	5.86e-4	0.00112	10235	0.41	1
chr7	7636518	7718607	82090	-	6119	RPA3	4133	0.62	1	0	-Inf	0.685	0	0.00112	612	0.58	1
chr12	56116590	56117967	1378	+	6171	RPL41	4173	0.62	1	0	-Inf	0.256	0	0.00328	78	0.79	1
chr12	120196699	120201235	4537	-	6175	RPLP0	4175	0.62	1	2	-0.76	3.39	9.93e-4	0.00168	2015	0.52	1
chr9	19375715	19380236	4522	-	6194	RPS6	4187	0.62	1	0	-Inf	1.09	0	0.00103	1065	0.46	1
